setting,compound,sentence_usage,sentence_id,cluster_id,year,requested_k,effective_k,iterations,ensemble_runs
cw_knn_k5_iter20_ens9,bergwerk,"Wie oft hatten in früheren Jahrhunderten die Mächte der Bewegung in den Ebenen des Südoſtens ihr Lager aufgeſchlagen ; ſeitdem war das Bergland des Nordweſtens längſt aus ſeiner Abgeſchiedenheit herausgetreten , hier lagen die Bergwerke und die Fabrikſtädte des neuen Englands , hier begannen ſich die alten ſocialen Machtverhältniſſe gänzlich zu verſchieben , da das Landvolk unaufhaltſam in die Städte ſtrömte , und gebieteriſch forderten die mächtig aufblühenden großen Gewerbsplätze ihren Antheil am Parlamente , während die verfaulten Wahlflecken des Südoſtens mehr und mehr verödeten .",1217534,89,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Holländer bekleideten weitaus die meiſten wichtigen Stellen im Staatsdienſt ; alle Oberbehörden , ſogar die Verwaltung der den Holländern ganz unbekannten Bergwerke erhielten ihren Sitz in Holland .",1217664,24,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Die beiden führenden Stände , Bourgeoiſie und Clerus , hatten ihr Ziel vorläufig erreicht , die hart bedrückten Arbeiter aber in den Bergwerken und Fabriken waren noch nicht zum Bewußtſein ihrer elenden Lage gelangt .",1218457,194,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Die Beſitzer der großen Bergwerke und Fabriken wünſchten zwar freien Verkehr mit ihrem natürlichen Abſatzgebiete im Oſten ; da und dort ſaß wohl auch ein junger Anwalt , der ſich in Bonn oder Heidelberg deutſche Ideen angeeignet hatte .",1222138,12,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,Es wird aber ſo ein Schiff in vierte / 8tel / 18tel auch wol [Formel] tel Part eingetheilet / und hat mancher Kauffmann / auch wol Gelehrter / ja gar Handwercks-Leute und Dienſt-Maͤgde in Holland unterſchiedliche Schiffs-Parten und Antheilen darinnen / bey welchen es / wie bey denen Berg-Wercken / auf Gewinn und Verluſt angehet / etliche reich / etliche arm dabey werden .,1252121,126,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Memorial , wegen Annehmung eines gewiſſen Bergwerckes / wie ſolches bey der Obrigkeit zu uͤbergeben / und mutatis mutandis einzurichten .",1252705,154,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,An Ew. Hochfuͤrſtl. Durchlaͤuchtigkeit gelanget unſer unterthaͤnigſtes Suchen / daß wir nebenſt den Berg-Meiſter N. N. mit dem Bergwerck des Orts ein Meilwegs in Begriff des Circuls / und was derſelbe per Diametrum in ſich hielte / dergeſtalt beliehen / und zur Muhtung zugelaſſen werden moͤchten / an den Ort und Enden / binnen der Meil und dero Begriff einzuſchlagen / zu ſuchen und zu graben / was darinn an Metall geſuchet und ungeſuchet / uͤber und unter der Erden gewonnen und ungewonnen / ſich finden und ereugnen moͤchte / und daß wir deswegen von niemand anders beeintraͤchtiget / weniger ein anderer an dem Ort ſich unterſtehen duͤrffe / dergleichen zu thun / ſondern das Graben und Suchen an belehnten Orte uns allein gelaſſen ſeyn moͤge .,1252707,31,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,3. Daß weilen das Bergwerck zu erheben / viel Koſten und Muͤhe erfordert / dem Lands-Herrn aber zum Vortheil / daß ſolche Bergwercke erhoben werden / gereichet / daß uns gewiſſe und zulaͤngliche Frey-Jahre verſtattet wuͤrden / wie dann bey allen Berg-Ordnungen ohne dem ſchon gebraͤuchlich / ſintemahl ſonſt niemand um die lieben Bergwercke / als um ungewiſſe und viel auf dem Gluͤck beſtehende Dinge / ſich bemuͤhen wuͤrde / und muͤſte zum wenigſten ſolcher Frey- Jahre 8. oder 10. verſtattet werden / in Betrachtung / daß an andern Orten / da ſchon gute und ſichere Metallen und dero reicher Halt vor Augen ſtehet / ein ſolches nicht geweigert wird .,1252709,107,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,3. Daß weilen das Bergwerck zu erheben / viel Koſten und Muͤhe erfordert / dem Lands-Herrn aber zum Vortheil / daß ſolche Bergwercke erhoben werden / gereichet / daß uns gewiſſe und zulaͤngliche Frey-Jahre verſtattet wuͤrden / wie dann bey allen Berg-Ordnungen ohne dem ſchon gebraͤuchlich / ſintemahl ſonſt niemand um die lieben Bergwercke / als um ungewiſſe und viel auf dem Gluͤck beſtehende Dinge / ſich bemuͤhen wuͤrde / und muͤſte zum wenigſten ſolcher Frey- Jahre 8. oder 10. verſtattet werden / in Betrachtung / daß an andern Orten / da ſchon gute und ſichere Metallen und dero reicher Halt vor Augen ſtehet / ein ſolches nicht geweigert wird .,1252709,35,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,3. Daß weilen das Bergwerck zu erheben / viel Koſten und Muͤhe erfordert / dem Lands-Herrn aber zum Vortheil / daß ſolche Bergwercke erhoben werden / gereichet / daß uns gewiſſe und zulaͤngliche Frey-Jahre verſtattet wuͤrden / wie dann bey allen Berg-Ordnungen ohne dem ſchon gebraͤuchlich / ſintemahl ſonſt niemand um die lieben Bergwercke / als um ungewiſſe und viel auf dem Gluͤck beſtehende Dinge / ſich bemuͤhen wuͤrde / und muͤſte zum wenigſten ſolcher Frey- Jahre 8. oder 10. verſtattet werden / in Betrachtung / daß an andern Orten / da ſchon gute und ſichere Metallen und dero reicher Halt vor Augen ſtehet / ein ſolches nicht geweigert wird .,1252709,83,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,6. Daß das noͤhtige Bau-Holtz zur Schmeltz- Huͤtten / dem Bergwerck / und was zu denen Receptaculis und Inſtrumenten am nechſten Ort gehoͤret / ohne Entgeld erfolget wuͤrde .,1252712,63,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,Dahingegen wollen wir an andern nohtwendigen Gebaͤuen / welche zu unſerm Gebrauch und Nutzen dienen / ein Merckliches zur Erhebung des Bergwercks anwenden / auch nach Ausgang der Frey-Jahre an ſtatt des Zehenden / allemahl den zehenden Kibel Ertz / ſo viel man nemlich deſſen graben wird / ſo hoch zu bezahlen uns verbinden / als er am Gehalt ſeyn wird / welches eben ſo viel austraͤgt / als in andern Bergwercken der Zehende des gereinigten Metalls .,1252713,13,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,Dahingegen wollen wir an andern nohtwendigen Gebaͤuen / welche zu unſerm Gebrauch und Nutzen dienen / ein Merckliches zur Erhebung des Bergwercks anwenden / auch nach Ausgang der Frey-Jahre an ſtatt des Zehenden / allemahl den zehenden Kibel Ertz / ſo viel man nemlich deſſen graben wird / ſo hoch zu bezahlen uns verbinden / als er am Gehalt ſeyn wird / welches eben ſo viel austraͤgt / als in andern Bergwercken der Zehende des gereinigten Metalls .,1252713,25,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,So will ich denn mit wenig Woͤrtern O Freund ! dein Bergwercks Gluͤck eroͤrtern .,1269542,85,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,Doch dürften die Bergwerke und Solquellen ähnlich behandelt worden sein wie die Waldungen .,1282928,241,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Der König handhabte vermutlich das Aneignungsrecht an Metallen und das Recht der Salzgewinnung , soweit Bergwerke , Wäschereien und Solquellen nicht in hergebrachter Gewere von Unterthanen standen und soweit sie nicht auf gemeinem Markboden zum Nutzen der Markgenossen gehörten .",1282929,26,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Wie schon in römischer Zeit , standen wohl auch im fränkischen Reiche alle wichtigeren Bergwerke und ergiebigeren Solquellen im Eigentum des Königs .",1282931,36,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,Denn ohne Zweifel hatte sich die Succession des Königs in das römische Fiskalgut auch auf die ärarischen Bergwerke erstreckt .,1282932,207,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Bergwercke : Ohne , daß man eigentlich ſich bemuͤhet , recht genau anzufuͤhren , wie eines und das andere merckwuͤrdige , ſich unter der Erde von einander abſondre .",1313782,30,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Was gehen mich Bergwercke an , es iſt eine ungewiſſe Sache , man hat keine gewiſſe Grund-Saͤtze davon , wer wolte ſich damit die Muͤhe nehmen ?",1313812,213,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Nun will ich zwar nicht rathen , hier ein Kupfer- Bergwerck zu ſuchen , aber wo haben wir denn hier zu Lande gruͤne Erden ?",1313927,193,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Jch vermuthe , daß die daſelbſt haͤufigen Bingen und Halden vor uralten Zeiten dahin geſtuͤrtzt worden , und daß man alſo ehedeſſen ſtarcke Bergwercke daſelbſt gebauet .",1313988,8,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Man ſiehet uͤberhaupt daſiger Gegend viele Spuhren , daß in denen vorigen Zeiten ſtarcke Bergwercke daſelbſt umgegangen , z. E. am Baͤrberge , Steinberge ꝛc. wo uͤberall auf Silber und Kupfer gebauet worden .",1313998,27,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Zwiſchen Loͤvenberg und Zobten iſt eine groſſe Menge alter Halden und Bingen , woraus erhellet , daß vor uralten Zeiten ſtarcke Bergwercke daſelbſt umgegangen , welche , wie man aus denen Halden ſchlieſſen koͤnte , Floͤtze geweſen , welche auf Kupfer betrieben worden .",1314054,8,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Es muͤſſen in denen alten Zeiten wichtige Bergwercke um Beuthen geweſen ſeyn , man ſiehet es an denen vielen Halden , Huͤtten-Plaͤtzen , Graͤben ꝛc.",1314099,0,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Es muͤſſen auch ehedeſſen ſtarcke Bergwercke daſelbſt umgegangen ſeyn , weil die vielen Bleyſchlacken Halden davon zeigen .",1314120,0,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Es muͤſſen ehedeſſen in daſiger Gegend ſehr viele und ſtarcke Bergwercke auf Silber und andre Metalle ſeyn getrieben worden , weil alles voll alter Halden , Bingen , verbrochner Schaͤchte ꝛc. an den ſo genannten Johannesberger Wege war .",1314136,52,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Jch finde mich hierzu auch deſtomehr verbunden , da bis jetzo noch die meiſten Bergwercke in unſers glorwuͤrdigſten Monarchen Laͤndern , groͤſtentheils in Floͤtz-Wercken beſtehen , gleichwohl aber meine Pflicht erfordert , mich beſonders auf deren genauere Unterſuchung zu legen , und wo moͤgliche nach und nach einige Saͤtze durch Erfahrungn , feſte zu ſetzen , nach welchen man dergleichen Gebuͤrge ſo zu ſagen dem Anſehen nach beurtheilen , und ohne uͤberfluͤſſige , und vielmahls vergebene Unkoſten , die gegruͤndeteſten Vermuthungen von ihrer Bauwuͤrdigkeit angeben koͤnne .",1314162,27,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Genug die Erde war wuͤrcklich mit Bergen beſetzt ſo wohl als jetzo , weil wir kurtze Zeit nach der Schoͤpfung ſchon Nachricht finden , daß Bergbau getrieben , und Ertzte aus der Erde gelangt worden , dergleichen die Geſchichte des Thubalcains beſaget , nun wiſſen wir , daß Ertzte und Bergwerck allezeit Gebuͤrge voraus ſetzet , folglich ergiebt ſich durch einen ungezwungenen Schluß , daß gleich Anfangs der Welt , Berge muͤſſen geweſen ſeyn .",1314208,34,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Die erfahrenſten Maͤnner haben die Richtigkeit dieſes meines Grundſatzes wegen Entſtehung derer Floͤtze ſchon eingeſehen , wie z. E. Herrn Schobers Abhandlungen von denen Polniſchen Steinſaltzgruben , ingleichen von denen Tuphſtein-Lagen bey Langenſaltza in dem Hamburgiſchen Magazin , Herrn Hofmanns Nachricht von Mannsfeldiſchen Bergwercken in denen Beytraͤgen zur Natur- und Kunſt-Geſchichte und andre dergleichen Schriften zur Gnuͤge erweiſen .",1315095,212,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Was die beruͤhmten Mannsfeldiſchen Floͤtz Gebuͤrge anlangt , ſo koͤnte ich zwar meine Leſer auf Herr Kießlings Bericht von Mannsfeldiſchen Bergwercken ſo wohl , als des Dr. Mylius Saxoniam ſubterraneam u. a. verweiſen , allwo die Schichten derer Floͤtz-Gebuͤrge weitlaͤuftig angefuͤhrt ſind ; allein , um meinen Leſern zu zeigen , daß die Natur faſt in allen Floͤtz-Stratis und ihrer Zuſammenſetzung einerley gearbeitet habe , ſo will ich doch die Schichten von einigen beſondern Floͤtz Revieren allhier mit anfuͤhren .",1315249,8,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Jeder Leſer , der nur etwas Einſicht und Erfahrung in die Bergwercke hat , der wird einſehen , daß dieſes Loͤbeginer-Gebuͤrge ein ſehr zerruͤttetes Floͤtz-Gebuͤrge ſey ; Man bemercket es beſonders an denen letztern Schichten , welche Keilweiſe brechen .",1315413,113,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Und auch hierdurch wird der Satz wahr , daß man niemals in gantz flachem Lande auf Bergwercke und Metalle Rechnung machen duͤrfe :",1315719,19,early,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Beſonders reich aber iſt dieſes Gebiet an Mineralſchätzen , namentlich an Kupfer , wovon das Bergwerk von Arghana jährlich über 1,000,000 Okka ( à 2¼ Pfd. ) liefern ſoll , dann an Silber , Blei und Eiſen und wahrſcheinlich auch an Steinkohlen .",1384664,95,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Die Bergwerke im Nachbardiſtricte Dſchanik , dem einſtigen Lande der Chalyber , geriethen in Verfall , und keine rührigen Hände ſchmiedeten mehr den einſt weitberühmten ſinopiſchen Stahl …",1385539,2,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Deshalb müssen die metallurgischen Kenntnisse der Naturvölker , die Funde von alten eisernen Werkzeugen und Geräten , wie die Reste alter Bergwerke und Schmelzvorrichtungen in das Bereich unserer Untersuchung gezogen werden .",1467455,24,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Die Bergwerke , aus denen die Ägypter das Gold gewannen , lagen an der Südgrenze des Reiches in Nubien .",1468428,210,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Es ist uns ein merkwürdiger Riſs eines Bergwerks nahe der Meeresküste aus der Zeit des Königs Ramses II. erhalten , wohl der älteste Situationsplan , der existiert .",1468446,1,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Das Kupfer wurde in Bergwerken gewonnen , die 10 engl. Meilen vom Roten Meere abliegen , während man das Gold aus dem Sande der Flüsse wusch .",1468464,15,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Bemerkenswert ist noch , daſs diese Bergwerke von Akaba unter Ramses III. jedenfalls schon bekannt waren , wie aus einer Inschrift , die sich auf der „ Nadel der Kleopatra “ , dem Obelisk , der seiner Zeit nach London verbracht wurde , hervorgeht .",1468469,211,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Über die Art des Betriebes der ägyptischen Goldbergwerke ist uns durch Diodor der charakteristische Bericht des griechischen Reisenden Agatharchides , der um 200 v. Chr. diese Bergwerke besuchte , erhalten , dem wir das Folgende entnehmen .",1468473,45,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Die ägyptischen Bergwerke waren Eigentum des Königs und die Arbeiten wurden von Sklaven , vielleicht teilweise auch von verurteilten Verbrechern , verrichtet .",1468485,243,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Die Bergwerke , von denen die Erze herbeigeschafft wurden , waren entfernt .",1468540,210,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,Die ältesten und merkwürdigsten Bergwerke finden sich aber auf der Sinaihalbinsel .,1468543,55,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Zu allen Zeiten scheint die Eisengewinnung im eigenen Lande von untergeordneter Bedeutung gewesen zu sein , wenn auch aus den Resten alter Bergwerke im erythräischen Gebirge und auf der Sinaihalbinsel hervorgeht , daſs ihnen die Gewinnung nicht unbekannt war .",1468834,167,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Aus den Inschriften seines Palastes , des sogenannten Centralpalastes von Nimrud ( Kalah ) , erfahren wir unter anderem , daſs er im Jahre 837 v. Chr. einen Feldzug gegen das nördlich gelegene Land Tabal ( das Land der Tibarener ) unternahm , bis zu ihren Bergwerken vordrang und 24 ihrer Fürsten Tribut auferlegte .",1469048,56,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,„ Das Produkt ihrer Bergwerke . “,1469348,214,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Daſs jedem einigermaſsen Gebildeten der Begriff eines Bergwerkes , die Idee eines Schachtes geläufig war , geht aus den vielen , dem Bergbau entnommenen Bildern und Gleichnissen der heiligen Schriften hervor .",1469907,1,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Brocchi glaubt nicht , daſs die kaiserliche Waffenfabrik zu Damaskus von diesen Bergwerken ihren Stahl bezogen .",1469946,217,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Wir wissen zwar , daſs auch im Libanon Kupferbergwerke bestanden , daſs südlich von Judäa Kupfergruben im Betriebe waren , aber diese waren weder im unmittelbaren Besitz der Sidonier , noch gaben sie entfernt eine so reiche Ausbeute wie die Bergwerke auf Cypern .",1470314,66,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Waren sie aber in Asien vielleicht nur Schüler einer älteren Kultur auch in metallurgischen Dingen , so traten sie in Europa doch überall als Lehrer auf und die Spuren ihrer Ansiedelungen sind bezeichnet durch die Anlage von Bergwerken .",1470321,89,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Dagegen hatten sie berühmte Bergwerke in ihren Kolonieen , besonders zu Siphnos und Thasos , wo die Phönizier und zwar die Sidonier schon fünf Geschlechter vor Herkules ( 1500 v. Chr. ) eine Stadt erbaut haben sollen .",1470429,12,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Diese Bergwerke lagen gegenüber Samotrake , und Herodot erzählt bewundernd , die Phönizier hätten dort einen ganzen Berg umgewendet .",1470430,125,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Es waren Araber , gegen die König Snefru mehr als 3000 Jahre v. Chr. um den Besitz der Bergwerke am Sinai kämpfte .",1470686,168,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Des Bergbaues am Sinai in arabischem Gebiet haben wir bereits bei der Geschichte der Ägypter gedacht , ebenso der Bergwerke und Goldwäschereien im Lande Madian , die Burton wieder aufgefunden hat .",1470697,148,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Zu der Zeit Allyates blühten die Goldwäschereien am Patoklos , die Bergwerke am Imolos und Syphos .",1470784,11,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Im Birmanenreiche , welches gesegnet ist mit guten Eisenerzen , sind es gleichfalls meist chinesische Arbeiter , die gegen gewisse Abgaben die Bergwerke betreiben .",1471663,90,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,Zahlreich sind die Bergwerke in Kurdistan und ein klassisches Gebiet für die Metallurgie ist Armenien .,1471846,12,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Mögen diese Bergwerke , namentlich im Antitaurus , schon vor ihrer Einwanderung bestanden haben , so hielten wir es doch für richtiger , die Schilderung des Betriebes nicht hier anzureihen , was aus geographischen Gründen vielleicht hätte erwartet werden können , sondern sie im Zusammenhange mit der Geschichte der Metallindustrie der turanischen Völkerfamilie — den Skythen der Geographen des klassischen Altertums — zu behandeln .",1472007,14,late,5,5,20,9
cw_knn_k5_iter20_ens9,bergwerk,"Wir haben bereits der Bergwerke derselben im Antitaurus , welche der bergmännisch erfahrene Reisende Ruſsegger besucht hat , Erwähnung gethan .",1472304,169,late,5,5,20,9
